"ID","log2FoldChange","pvalue","padj","sushi6611","sushi6612","sushi6613","sushi6614","sushishctrl1","sushishctrl2","sushishctrl3","sushishctrl4","Gene.name"
"ENSG00000003400",-0.139793456973608,0.41710858571145,0.566071421536246,79.5449575958049,89.1499780294756,100.2548434127,118.571136200333,112.059042669396,99.3028645793516,99.4282757723841,114.359456827273,"CASP10"
"ENSG00000003402",0.138441090688639,0.0162157799533438,0.0441611795961329,1765.48483806793,1814.3557597585,1753.23713968063,1819.85520650332,1502.90951344836,1732.39254840413,1653.53545577987,1610.14067090435,"CFLAR"
"ENSG00000003436",0.510864865711405,6.19975803044317e-21,2.38737349017453e-19,2941.09732825008,2686.79588957799,2686.09623143539,2928.28359580464,1925.87746862206,1972.29253808098,2062.05598014901,1926.90624600998,"TFPI"
"ENSG00000003509",0.143038942931058,0.150289955745834,0.268331034757694,403.923096363113,419.927137890564,449.924175315532,394.884230381465,343.86745446589,444.404898909573,363.129354994794,357.246798761304,"NDUFAF7"
"ENSG00000003756",0.0100404629571562,0.87428638586983,0.921476957171416,3604.31632534757,3637.93393103729,3236.27525016362,3387.74674858093,3637.52441449381,3696.81951305309,3049.85428510509,3393.33857293669,"RBM5"
"ENSG00000003987",0.203851648070734,0.264691390607268,0.408266348541109,110.536499516248,82.3868762479292,79.4703027051891,98.4563898806334,83.4949729693535,71.7733575672541,82.136401725013,83.998539085519,"MTMR7"
"ENSG00000003989",0.848310261706423,2.30236594861398e-28,1.37880149417666e-26,1627.05595082328,1360.6131129602,1331.43322532232,1469.43515219698,722.89068702414,833.750783794952,854.867023216911,801.528228382302,"SLC7A2"
"ENSG00000004059",0.0562074931703904,0.274048428240416,0.418516942948647,3169.40168706402,3477.46397058423,3523.59095994392,3354.92795195406,3313.43208520487,3113.78388240403,3375.15766562126,3210.16103589478,"ARF5"
"ENSG00000004139",-0.0550794093432075,0.730121372318304,0.824482737187598,117.767859297685,129.113761284068,108.813183704028,117.512465341401,126.341077519417,101.269257937359,117.800891947716,148.768496934594,"SARM1"
"ENSG00000004142",-0.266488088096338,6.06543740630948e-06,4.09685862683431e-05,4402.86505549767,4983.79118556503,5169.23753596215,4546.99133911097,5420.58153461566,5628.80098729493,6160.23012937597,5770.59843211602,"POLDIP2"
"ENSG00000004399",0.632136944538995,7.2291151795577e-32,5.24066949008746e-30,4263.40311685567,4839.30673841381,4533.47511432063,4770.37089034553,2961.87430428128,3112.80068572502,2826.14066461722,2979.41806105745,"PLXND1"
"ENSG00000004455",-0.122918302280259,0.00428730849832861,0.0141770167998287,8768.5402606908,8798.18059035721,8861.55006164939,8500.06832636135,9312.98534027908,9329.55328706403,10074.6781168496,9319.78971612704,"AK2"
"ENSG00000004478",0.272000495192004,7.68836009287811e-08,7.25330747223791e-07,12229.262441807,12664.8303270977,13423.1454369272,12366.3343031793,9946.88796400693,10104.3122701188,11301.320432085,10619.2369954741,"FKBP4"
"ENSG00000004487",-0.138174381491666,0.00256159133843718,0.00901845350099413,5908.02094143387,5903.57302785534,5882.02502022561,6494.94571954501,6576.32773940198,6713.26692423577,6624.94924439907,6700.65454560508,"KDM1A"
"ENSG00000004534",0.0900690923911305,0.0906377848606911,0.1815797914204,3690.05959132747,3906.61351999509,3471.01829815434,3587.83554091899,3466.13999629356,3523.77689754848,3227.09599409064,3563.35971229051,"RBM6"
"ENSG00000004660",-0.288226875434821,0.000145500933034391,0.000725115420794271,583.674039501685,626.509155945073,641.875521849604,548.391504926539,708.608652174119,727.565542462576,732.743162757352,764.083096500805,"CAMKK1"
"ENSG00000004700",-0.157403518656314,0.000880129693315813,0.00356310248440266,8511.31046275112,7539.0140041202,8009.38389264144,8393.14256960926,9011.96399036325,8847.78691435233,9070.66867997413,9248.94757472962,"RECQL"
"ENSG00000004766",0.0737117147852845,0.351318492651638,0.500185955602962,931.812360408,827.557727087408,868.060229548989,931.630355859757,822.864930974287,852.431520696018,952.133814733374,750.926698812712,"VPS50"
"ENSG00000004776",-1.69325526253192,1.32404048875661e-196,3.3868955702394e-193,920.44879503717,1035.98422744597,1012.32939445995,948.569089602661,3176.10482703159,3291.74248130366,3081.19580681595,3138.30686390596,"HSPB6"
"ENSG00000004777",-0.0954779384473117,0.34537452348294,0.494070161978551,455.575666230519,547.196416870574,558.73735901956,435.113723020864,604.239935962427,552.556533599956,473.365052046785,506.015295695898,"ARHGAP33"
"ENSG00000004779",0.0960868114841064,0.126892146460407,0.236188230199588,2315.06818145713,2398.44182271024,2470.91510411057,2317.43051020114,2164.27758881087,2078.47777941336,2519.20990027638,2129.31236428834,"NDUFAB1"
"ENSG00000004838",-0.31571550543906,0.165274577249362,0.288300689744478,59.9169810461907,74.3941195970107,67.2441022890062,60.3442389590979,91.1852994270571,103.235651295366,45.3911693743493,87.0346308596944,"ZMYND10"
"ENSG00000004864",0.0949558245259266,0.113592902439041,0.216890009711395,1854.32725823987,1837.71920227657,1802.14194134536,1954.30640558763,1767.67646720645,1883.80483697067,1605.9828021496,1714.3798218177,"SLC25A13"
"ENSG00000004866",0.0419325151346006,0.461079088073697,0.607914155883043,1458.66857305554,1396.27310417199,1442.69164910959,1523.42736600249,1435.8938114598,1449.23190485113,1395.23808719726,1368.26535956171,"ST7"
"ENSG00000004897",-0.398549451468786,2.96461997004955e-13,5.87868052975717e-12,4274.7666822265,3716.6318426771,4063.98901833921,4350.0785593497,5185.47726862301,5416.43050463018,5431.80993513046,5572.24043620322,"CDC27"
"ENSG00000004961",0.337430858453454,1.23276546073835e-10,1.80489765658062e-09,2512.38099835062,2688.64037188205,2842.59159676253,2765.24828352919,2130.2204287839,2134.51999011656,2134.46570272238,2151.57703729896,"HCCS"
"ENSG00000004975",-0.122575104925595,0.0139566628842346,0.0389264806238482,4072.28860834627,4232.47206037869,4568.93109552756,4236.80077744403,4564.75806167979,4473.54488946584,4817.94840644879,4764.64002427257,"DVL2"
"ENSG00000005007",-0.11961011759381,0.0084477185313393,0.0253927896629447,5931.78112357288,6265.70638688542,6225.58125192035,6139.23231094401,6266.51744496306,6754.56118475392,6817.32134317608,6848.41101194828,"UPF1"
"ENSG00000005020",-0.192320267595794,0.00149467974093386,0.00565873134849323,1284.08288690371,1226.58073219865,1280.08318357435,1363.56806630383,1497.41642312143,1443.33272477711,1546.54198511176,1396.60221612068,"SKAP2"
"ENSG00000005022",-0.0441342244370372,0.306617656611626,0.454344236948674,21683.7488303369,22496.5358351621,23566.0013021926,22651.3216976993,23166.5591447994,22395.2539543413,24418.287639144,23222.0539500761,"SLC25A5"
"ENSG00000005059",-0.499780071081308,8.1455700181411e-14,1.70590148239572e-12,1120.8607661227,1065.4959443109,1031.89131512584,1144.423198505,1601.78513933312,1411.870431049,1666.50436131539,1490.72106112011,"MCUB"
"ENSG00000005073",0.895728905435811,1.40030878298269e-06,1.06652186593314e-05,104.33819113216,112.513420547545,91.696503121372,114.336452764607,57.128139400084,57.0254073822019,61.6023012937597,52.6255907523734,"HOXA11"
"ENSG00000005075",0.264182261981548,6.911680018519e-06,4.60076365842384e-05,2932.8329170713,3162.67232402498,3368.3182146584,3009.80125194237,2613.61237755384,2667.41259013644,2715.90496756523,2388.39219568464,"POLR2J"
"ENSG00000005100",0.0281037661588134,0.588533462590574,0.717622075665429,4554.72361090784,4397.86064030923,4226.59748387444,4635.91969126122,4287.90630920246,4711.47848578468,4184.63351946382,4285.94955454425,"DHX33"
"ENSG00000005102",1.36365679437237,0.00209230777508725,0.00758398036856523,26.859336331051,31.971026603674,29.342880998839,20.1147463196993,9.88756258847608,21.6303269380766,4.32296851184279,6.07218354835077,"MEOX1"
"ENSG00000005156",-0.133160620594436,0.056999068611228,0.125577233646806,1112.59635494392,1108.53386473893,973.205553128162,1073.49225095658,1087.63188473237,1230.96224211236,1115.32587605544,1251.88184155165,"LIG3"
"ENSG00000005175",0.186778864244812,0.00236813836297023,0.00842727134365353,2786.13961864787,2387.98975632057,2643.30452997875,2503.7565813731,2223.60296434173,2102.07449970944,2373.30971300169,2361.06736971706,"RPAP3"
"ENSG00000005189",-0.107511578144618,0.253794844011439,0.395961529743733,415.286661733942,405.171279458099,383.902693068144,397.001572099328,426.263809369857,488.64874946473,378.259744786244,432.137062524297,"REXO5"
"ENSG00000005194",0.424785020709176,2.4154128529863e-18,7.92131548453711e-17,3739.64605840018,3734.461838283,4006.52587638315,3759.3402200659,2782.79955962332,2793.26176504889,2792.63765865044,2977.39399987466,"CIAPIN1"
"ENSG00000005206",-0.004464135663623,0.953229505315869,0.972301015296119,1394.61938641996,1638.51511343829,1632.19775556042,1413.32559667361,1580.91139609079,1686.18230449097,1359.57359697456,1473.51654106645,"SPPL2B"
"ENSG00000005238",0.0894024992599507,0.137197673973123,0.250603034801872,1604.32882008162,1860.46781735995,1837.5979225523,1813.50318134973,1685.28011230248,1712.72861482406,1610.30577066144,1683.00687348456,"FAM214B"
"ENSG00000005243",-0.338768740954049,4.39473132837076e-06,3.04065143608218e-05,1067.1420934606,1209.98039146212,1276.4153234495,1160.30326138897,1681.98425810632,1459.06387164117,1450.35593572326,1371.30145133588,"COPZ2"
"ENSG00000005249",-0.474609100454909,0.000143417941550112,0.000716329612662846,182.850097330616,158.625478148998,143.04654486934,187.384742030883,239.498738254198,219.252859417776,245.328463047078,229.730944245938,"PRKAR2B"
"ENSG00000005302",0.309610667908758,1.97234411943931e-07,1.73888694252488e-06,1674.57631510129,1684.01234360506,1705.55495805752,1598.59299698663,1442.48551985212,1359.76100706181,1254.74161056237,1319.6878911749,"MSL3"
"ENSG00000005339",0.300753582152461,1.63490344413016e-06,1.22950781480868e-05,4587.78125562298,4716.95607891129,4345.19162791142,4770.37089034553,3762.76687394784,4157.93875550572,3299.50571666401,3735.40491282712,"CREBBP"
"ENSG00000005379",0.151291506881023,0.45320907227334,0.600811553129964,66.1152894302794,81.7720488132431,94.1417432046086,62.461580676961,65.9170839231738,68.8237675302437,77.8134332131702,61.7338660748995,"TSPOAP1"
"ENSG00000005436",0.0435523190045023,0.660787437707859,0.773337245725289,693.177487620585,547.196416870574,485.380156522463,569.564922105169,535.026997843094,564.354893747998,609.538560169833,519.171693383991,"GCFC2"
"ENSG00000005448",0.0412574015966697,0.47897526523874,0.623341404163702,1574.37032955853,1701.22751177627,1826.59434217773,1649.40919821534,1656.71604260244,1609.4929635287,1662.18139280355,1630.38128273218,"WDR54"
"ENSG00000005469",0.183083322785592,0.0706856071665564,0.149186289712914,439.046843872949,359.059221856646,451.14679535715,424.527014431548,365.839815773615,384.429901490361,324.222638388209,391.655838868625,"CROT"
"ENSG00000005483",0.0779773405964862,0.167452821199615,0.291220883488763,2966.92361318379,2991.75029718226,2613.96164897991,3072.26283261933,2765.22167057714,2856.18635250511,2701.85531990174,2717.30213788697,"KMT2E"
"ENSG00000005486",0.172043187849413,0.0120425316027549,0.0344627730348297,1856.39336103456,2124.84361427495,2296.08043815916,1968.06912675374,1757.78890461797,1723.5437782931,1902.10614521083,1933.99046014972,"RHBDD2"
"ENSG00000005700",0.346686648414463,3.63371524910425e-10,5.01660025061378e-09,3259.2771586333,2800.53896499491,3018.64888275557,2998.15587249413,2405.97356319584,2332.14252259626,2434.91201429545,2316.53802369582,"IBTK"
"ENSG00000005801",0.0169283885401348,0.840558283478089,0.90131364895854,762.391931242909,675.08052328527,657.769582390642,639.437198794651,610.831644354744,690.204068660444,753.277263188606,648.711609082141,"ZNF195"
"ENSG00000005810",-0.202739650452718,0.00195571403498391,0.00716868280663702,2210.72999032497,2170.34084444172,1827.81696221935,2218.97412032051,2356.53575025346,2577.94169234713,2314.94963809181,2458.22230649067,"MYCBP2"
"ENSG00000005812",-0.204548771810133,0.00166757313364059,0.00622203886871607,1970.02901474286,1611.46270631211,1952.52420646442,1814.56185220866,2137.9107552416,2157.13351373364,2051.2485588694,2102.99956891215,"FBXL3"
"ENSG00000005882",-0.0768294391074459,0.450627507974294,0.598674592505395,451.443460641126,563.181930172411,678.554123098153,630.967831923199,626.212297270151,614.497924377176,633.314886984968,572.809314727756,"PDK2"
"ENSG00000005884",-0.00775972118043835,0.858409110935611,0.912206144831635,11624.9273743583,12900.9240620171,12246.9849568904,11980.9781105283,12446.2440627606,12000.8986639165,12204.8208510601,12379.1581939044,"ITGA3"
"ENSG00000005889",0.333008268279068,1.09775581839677e-07,1.01269529542569e-06,2430.76993796011,2044.30122033108,2099.23861145861,2276.14234670281,1829.19907886807,1778.6027923173,1701.08810941014,1712.35576063492,"ZFX"
"ENSG00000005893",0.0485163187638203,0.284909109045883,0.430440643484272,10919.3532699696,10112.0668182813,10251.6690489694,11153.0974988438,10431.3785308423,9930.28645793516,10274.6154105223,10390.5180818196,"LAMP2"
"ENSG00000005961",-0.246851144080289,0.393413693497633,0.54200704745469,22.7271307416585,45.4972301667668,50.12742170635,28.5841131911516,48.3391948769941,35.3950804441253,37.8259744786244,53.6376213437652,"ITGA2B"
"ENSG00000006007",-0.122661963239517,0.0212806443365816,0.0555132845849038,2127.05282713977,2096.56155227939,2198.27083482969,2282.4943718564,2374.11363929964,2239.72203476993,2454.36537259874,2402.56062396412,"GDE1"
"ENSG00000006015",-0.136388666215399,0.102630109510247,0.200141008591863,951.440336957614,1259.16658623701,1218.95218149344,1044.90813776543,1240.33979582105,1182.78560484119,1335.79727015942,1166.87127187474,"REX1BD"
"ENSG00000006016",0.427469497363852,0.000118070039990646,0.000604218958580313,299.584905230953,372.585425419739,358.22767219416,319.718599397326,239.498738254198,227.118432849804,262.620337094449,277.296382041352,"CRLF1"
"ENSG00000006025",-0.260261553250396,0.0273452575295922,0.0686352931489877,265.494209118466,327.703022687659,243.30138828204,242.435626695323,354.853635119752,342.152444293211,311.253732852681,294.500902095012,"OSBPL7"
"ENSG00000006042",-0.491131983219592,7.70397571709456e-17,2.17582632792264e-15,1058.87768228182,1066.11077174559,1165.15689966223,1078.78560525124,1583.10863222156,1498.39173880131,1505.47378424925,1545.37071305527,"TMEM98"
"ENSG00000006062",0.596803500466936,4.17541818160668e-25,2.05964291900411e-23,2035.11125277579,2015.40433090083,2027.10402900313,2190.39000712936,1343.60989396736,1430.55116795007,1287.16387440119,1401.66236907764,"MAP3K14"
"ENSG00000006118",0.189201606729692,0.0153694145931257,0.0422028427702052,2523.74456372145,2965.92754492545,3532.14930023525,2889.11277402418,2746.54516346558,2460.94128754571,2540.8247428356,2694.02543428496,"TMEM132A"
"ENSG00000006125",-0.21802769381284,8.17328353120245e-07,6.49005831085194e-06,9048.49718937214,9240.85634333116,8565.67601157777,9548.15247670358,10652.2007619849,10730.608554644,10317.8450956408,10650.6099438073,"AP2B1"
"ENSG00000006194",0.292692007582196,6.19153080571201e-05,0.000336568156062778,1339.86766236051,1417.17723695132,1468.36666998357,1474.72850649164,1194.19783707483,1060.86921664476,1323.90910675185,1075.78851864948,"ZNF263"
"ENSG00000006282",-0.558620553324649,6.66506084427578e-14,1.40902691236838e-12,926.647103421259,1205.06177198464,1193.27716061945,1142.30585678713,1649.02571614473,1675.36714102193,1663.26213493151,1597.99630380764,"SPATA20"
"ENSG00000006327",0.225887961359872,0.0413717007065108,0.0965843119753302,13993.7142284776,15369.4562122816,18345.4137244825,14581.0737400641,12616.5298628955,12144.445379051,14866.6887122273,13632.0520660475,"TNFRSF12A"
"ENSG00000006432",-0.342303112054121,2.14764963094287e-05,0.000128743938037037,465.906180204,466.654022926703,482.934916439226,485.929924249578,572.380012066226,564.354893747998,628.991918473126,642.63942553379,"MAP3K9"
"ENSG00000006451",-0.743301562467511,1.04059338106502e-43,1.28502517802415e-41,4003.07416472395,3799.01871892503,3898.93531272074,3939.31426608427,6141.27498550903,6220.68538805503,7140.46323943632,6673.3297196375,"RALA"
"ENSG00000006453",0.243789264043249,5.10538549593257e-05,0.000282325610531713,1358.46258751277,1320.64932970561,1358.33086623792,1324.39724452336,1046.98301631308,1150.34011443407,1175.84743522124,1151.69081300386,"BAIAP2L1"
"ENSG00000006459",0.171937955017738,0.138606726240635,0.252532767609363,320.245933177916,324.014058079542,245.746628365277,301.721194795489,243.893210515743,283.160643553003,242.086236663196,292.476840912229,"KDM7A"
"ENSG00000006468",-0.616503946460975,2.62317590714118e-05,0.000153951451305375,161.156017986306,134.032380761556,132.042964494776,197.971450620198,214.230522750315,214.336876022759,284.235179653663,242.887341934031,"ETV1"
"ENSG00000006530",0.0860717798920817,0.199450054130707,0.331260599884069,1611.56017986306,1466.3634317262,1407.23566790266,1671.6412862529,1500.71227731759,1393.18969414793,1527.08862680846,1379.39769606702,"AGK"
"ENSG00000006534",0.0708332150554801,0.316958037355276,0.465086504702415,887.391150322031,981.879413193603,822.823288009112,937.982381013346,883.288924570529,876.028240992102,863.512960240597,844.033513220757,"ALDH3B1"
"ENSG00000006576",0.123138786993587,0.0387885248998513,0.0914359303392229,4442.1210085969,3829.14526322465,3726.54588685256,4375.48665996406,3812.20468689022,3767.60967394134,3691.81510911374,3758.68161642913,"PHTF2"
"ENSG00000006606",1.14196425576208,0.000164203525288811,0.000807311456293645,33.0576447151397,53.4899868176853,42.7917014566403,69.8722766894818,23.0709793731108,26.546310333094,22.6955846871746,18.2165506450523,"CCL26"
"ENSG00000006607",0.232118656989717,0.000238862503072433,0.00112851503430474,2320.23343844387,2142.67360988084,2019.76830875342,2389.42012860849,1803.93086336419,2001.78843845109,1816.72751710193,1928.93030719276,"FARP2"
"ENSG00000006625",-0.0752151945414804,0.134052704090107,0.24616426206927,2496.88522739039,2388.60458375526,2640.85928989551,2500.5805687963,2605.92205109614,2588.75685581617,2696.45160926194,2659.61639417764,"GGCT"
"ENSG00000006634",-0.0662950839168871,0.234674388384993,0.373319083015431,1909.07898229932,1781.15507828545,1720.22639855694,1795.50577674789,1821.50875241037,1899.53598383473,1982.08106267992,1842.90770692446,"DBF4"
"ENSG00000006638",-0.152206627469448,0.303787345668627,0.451158348805046,122.933116284426,120.506177198464,112.481043828883,153.507274545074,135.130022042506,141.580321776501,150.223155786537,138.648191020676,"TBXA2R"
"ENSG00000006652",0.386811892651702,6.06536375354897e-12,1.05443110068978e-10,4257.20480847158,3588.74773626241,3955.17583463518,3801.68705442317,3069.53887468913,2914.19495656632,3006.62459998666,2934.88871503621,"IFRD1"
"ENSG00000006695",-0.112629607455245,0.0852384855841387,0.173440945780635,1202.47182651321,1129.43799751825,1141.92711887149,1233.35155065525,1351.30022042506,1335.18109008673,1187.73559862881,1211.40061789598,"COX10"
"ENSG00000006704",0.12552531929998,0.0771858088236687,0.160316563368126,692.144436223237,724.881545494839,742.130365262304,711.426817201996,632.804005662469,643.99382474728,667.898635079711,686.156740963637,"GTF2IRD1"
"ENSG00000006712",-0.326572963281389,6.37201496595602e-11,9.71867972575882e-10,4031.99960384969,4498.07751216306,4046.87233775655,4057.8854022846,5379.93266619637,5266.98460942165,5066.51909587975,5168.4402302379,"PAF1"
"ENSG00000006715",-0.230957401746467,8.7065412599755e-06,5.67557344464553e-05,2154.94521486817,2079.34638410818,2154.25651333143,2245.4408917938,2504.84918908061,2670.36218017345,2499.75654197309,2449.11403116814,"VPS41"
"ENSG00000006740",-0.644636357575463,6.75928808653098e-09,7.59772834133232e-08,215.907742045756,185.063057840498,198.064446742164,211.734171786308,286.739315065806,341.169247614208,305.850022212877,327.897911610942,"ARHGAP44"
"ENSG00000006744",-0.232075329383072,9.66515096246685e-08,9.00438049604221e-07,5787.15392794414,5821.18615160741,5814.7809179366,5480.73903668859,6618.07522588665,6524.4931618671,6841.09766999121,6921.27721452849,"ELAC2"
"ENSG00000006756",-1.57109156192307,2.08425053941614e-24,9.82120793652248e-23,98.1398827480709,77.4682567704408,88.0286429965171,59.2855681001663,216.427758881087,268.41269336795,245.328463047078,225.68282188037,"ARSD"
"ENSG00000006757",0.0632120458470537,0.489535370493833,0.63307961462246,397.724787979024,424.230929933367,446.256315190677,430.879039585137,371.332906100546,395.245064959399,452.830951615532,405.82426714811,"PNPLA4"
"ENSG00000006831",-0.351990909120371,1.41181285431212e-12,2.59814192901467e-11,6429.71189709467,6298.29224092378,5872.24405989266,6798.78425605836,7879.28876495005,7996.33859033531,8216.88239888518,8329.01176715448,"ADIPOR2"
"ENSG00000006837",0.0828496395031438,0.638627404174217,0.758105429537492,109.5034481189,89.1499780294756,84.3607828716623,91.0456938681126,94.4811536232158,97.3364712213446,84.2978859809344,76.9143249457764,"CDKL3"
"ENSG00000007038",0.0237257114238053,0.949308758506281,0.969724481537341,19.6279765496142,26.4375796914997,17.1166805826561,14.8213920250416,15.3806529154072,17.6975402220627,24.857068943096,20.2406118278359,"PRSS21"
"ENSG00000007047",-0.0940319590261005,0.104789888389195,0.203400297181239,1670.4441095119,1784.84404289357,1627.30727539395,1742.57223380132,1744.60548783333,1878.88885357565,1921.55950351412,1748.78886192502,"MARK4"
"ENSG00000007080",-0.0199368227019852,0.745142710941791,0.835003778842463,4967.94416984709,5493.48312891975,5823.33925822793,5152.55107041981,5475.51243788497,4921.88257509143,5867.34901269862,5472.04940765544,"CCDC124"
"ENSG00000007168",-0.234167430403222,5.42319731772263e-10,7.28490406385157e-09,11371.829782008,11399.5154665138,11316.5711052189,11303.4287608121,13807.4318457741,13176.8018920047,13101.8368172675,13308.2022768021,"PAFAH1B1"
"ENSG00000007202",-0.359444058642882,6.04392299716366e-13,1.15622313234201e-11,6475.16615857798,6327.18913035402,6775.76027064858,7197.90316987555,8205.57833036976,8664.91233205768,8584.33472239181,8880.568439463,"KIAA0100"
"ENSG00000007255",-0.529274185753215,0.000750096551004076,0.00309261543685908,124.999219079122,159.85513301837,176.057285993034,139.744553378964,260.372481496537,176.975402220627,253.974400070764,177.105353493564,"TRAPPC6A"
